prompt_type;temperature;generation;task
zero_shot;0,8;9;Load a sample case and review the initial classification provided by the system.
zero_shot;0,8;9;Examine the classified cell images and assess the accuracy of the system's classification.
zero_shot;0,8;9;Identify an incorrectly classified cell and correct the classification, providing a reason for the correction.
zero_shot;0,8;9;Validate the corrected classification and verify that the system updates the classification accordingly.
zero_shot;0,8;9;Use the dashboard to review the validation history and identify any patterns or inconsistencies in the system's performance.
zero_shot;0,8;9;Attempt to correct a classification with low confidence and evaluate the effectiveness of the system's revised classification.
zero_shot;0,7;2;You are reviewing a patient's nasal cytological preparation and you need to validate the classification of some cells. Please go through the list of classified cells and mark any that you consider incorrect.
zero_shot;0,7;2;You have marked some cells as incorrect. Please correct their classification by selecting the correct class and providing a brief explanation for why the original classification was wrong.
zero_shot;0,7;2;You are reviewing a patient's test results and you want to verify the number of detected cells for a specific type. Please check the table showing the type of cell, the number of detected cells, the reference range, and the classification of their quantity.
zero_shot;0,7;3;As a specialist in rhinocytology, you want to validate the classification of a cell that was automatically identified by the system. How do you do it?
zero_shot;0,7;3;You have reviewed the classification of a cell and found it to be incorrect. What steps would you take to correct the classification and provide a reason for the correction?
zero_shot;0,7;3;You want to access the images of the cells that were classified with low confidence by the system. How do you do it?
zero_shot;0,7;3;You want to review the results of a previous analysis to see if any classifications were corrected or validated by you. How do you do it?
zero_shot;0,7;3;You want to re-classify a cell that you previously validated as correct but now believe was incorrect. What steps would you take to correct the classification and provide a reason for the correction?
zero_shot;0,7;6;As a medical specialist, I would like to review the classifications provided by the system for a specific set of cells to ensure their accuracy.
zero_shot;0,7;6;I want to verify that the system displays the correct classification for a particular cell type and number.
zero_shot;0,7;6;Please demonstrate how to correct a classification that I believe is incorrect, providing reasons for the correction.
zero_shot;0,7;6;As a rhinocytologist, I need to validate the explanations provided by the system for a set of classified cells to ensure their reliability.
zero_shot;0,7;6;"I want to confirm that the system allows me to mark a classification as ""Correct"" or ""Incorrect"" and provide reasons for the correction."
zero_shot;0,7;6;Please show me how to access the classified cell images and their corresponding explanations to facilitate my review and correction.
zero_shot;0,7;6;As a medical specialist, I want to be able to reconfigure the model by validating and correcting explanations for a set of classified cells.
zero_shot;0,7;7;"As a specialist in rhinocytology, I would like to validate the classification of a cell by marking it as ""Incorrect"" and provide a reason for the incorrect classification."
zero_shot;0,7;7;I would like to navigate to the dashboard and view the table showing the type of cell, the number of detected cells, the reference range, and the classification of their quantity.
zero_shot;0,7;7;"I would like to classify a cell as ""Incorrect"" and correct it by selecting a new class, and then provide a reason for the original classification being wrong."
zero_shot;0,7;7;As a specialist in rhinocytology, I would like to view the classified cell images categorized by confidence level (low, medium, high) and select a cell for validation and correction.
zero_shot;0,7;7;I would like to review the explanations provided by the system for a specific classification and determine whether they are accurate or not.
zero_shot;0,7;8;As a specialist in rhinocytology, you need to review the automatic classification of cells. Please examine the table showing the type of cell, number of detected cells, reference range, and classification of their quantity.
zero_shot;0,7;8;Go to the section where you can view the classified cell images and categorize them by confidence level (low, medium, high).
zero_shot;0,7;8;"You have identified an incorrect classification in the table. Please mark the cell classification as ""Incorrect"" and provide a reason why the original classification was wrong."
zero_shot;0,7;8;Try to reclassify a cell that was incorrectly identified by selecting a new class and providing an explanation for the correction.
zero_shot;0,7;8;Review the classified cell images and verify that the system is correctly identifying and categorizing the cells according to their type and confidence level.
zero_shot;0,7;9;As a specialist, you want to validate the classification of a cell. Please select a cell and indicate whether its classification is correct or incorrect.
zero_shot;0,7;9;You have identified an incorrect classification. Please select a new class for the cell and provide a reason why the original classification was wrong.
zero_shot;0,7;9;You want to review the test results. Please navigate to the dashboard and try to understand the overview of the test results.
zero_shot;0,7;9;You want to verify the classification of a cell with low confidence. Please select the cell and try to understand why the system has low confidence in its classification.
zero_shot;0,7;9;You have corrected a classification. Please try to understand how the system will use this correction to improve its classification model.
zero_shot;0,6;3;Open the Rhino-Cyt web application and navigate to the main dashboard.
zero_shot;0,6;3;View the classification of a cell image and determine if it is accurate.
zero_shot;0,6;3;"Validate the classification of a cell image by marking it as ""Correct"" or ""Incorrect""."
zero_shot;0,6;3;"Correct the classification of a cell image if it is marked as ""Incorrect"" and provide a reason for the correction."
zero_shot;0,6;3;Review the test results table to understand the types of cells detected, their numbers, and the reference ranges.
zero_shot;0,6;5;"You are reviewing a patient's nasal cytological preparation. You need to validate the classification of a cell as ""epithelial cell"". Please check the classification and decide if it is correct or incorrect."
zero_shot;0,6;5;"You have identified a cell that was incorrectly classified as ""mucus-producing cell"". Please correct the classification and provide a reason why the original classification was wrong."
zero_shot;0,6;5;"You want to verify the number of ""eosinophils"" detected in a patient's sample. Please check the test results table to confirm the number."
zero_shot;0,6;5;You need to review the images of classified cells with low confidence. Please navigate to the classified cell images and verify that you can see the images with low confidence.
zero_shot;0,6;5;"You have identified a cell that was correctly classified as ""red blood cell"". Please validate the classification and confirm that it is correct."
zero_shot;0,6;7;As a rhinocytologist, I would like to review the classification of a cell, so I can validate and potentially correct it if necessary.
zero_shot;0,6;7;I would like to see the reasons why the system originally classified a cell in a certain way, so I can understand its decision-making process.
zero_shot;0,6;7;On the classified cells page, I would like to distinguish between correct and incorrect classifications, so I can focus my attention on the cells that need correction.
zero_shot;0,6;7;I would like to be able to correct the classification of a cell by selecting a new class, so I can provide accurate information to the system.
zero_shot;0,6;7;I would like to be able to provide reasons for correcting a cell classification, so the system can learn from my feedback and improve its accuracy.
zero_shot;0,6;7;As a rhinocytologist, I would like to be able to access a table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the overall results of the analysis.
zero_shot;0,6;7;I would like to be able to visualize the classified cell images, categorized by confidence level (low, medium, high), so I can see the system's accuracy in different contexts.
zero_shot;0,5;10;As a rhinocytologist, I want to review the classification of cells in a nasal cytological preparation, so I can validate the accuracy of the system's automatic classification.
zero_shot;0,5;10;As a rhinocytologist, I want to correct the classification of a cell when the system's automatic classification is incorrect, so I can provide accurate information for future classifications.
zero_shot;0,5;10;As a rhinocytologist, I want to understand the reasons behind the system's automatic classification, so I can provide accurate corrections and improve the model's accuracy.
zero_shot;0,5;10;As a rhinocytologist, I want to see the classified cell images, so I can better understand the system's automatic classification and make more accurate corrections.
zero_shot;0,5;10;As a rhinocytologist, I want to see the confidence level of the system's automatic classification, so I can make more informed decisions when correcting the classifications.
zero_shot;0,5;2;As a rhinocytologist, I want to be able to validate the automatic classification of cells, so I can confirm that the system is accurate in its identification.
zero_shot;0,5;2;As a rhinocytologist, I want to be able to correct the automatic classification of cells when it is incorrect, so I can provide accurate information for future analysis.
zero_shot;0,5;2;As a rhinocytologist, I want to be able to view the classified cell images and their corresponding classifications, so I can understand the system's reasoning behind its identifications.
zero_shot;0,5;2;As a rhinocytologist, I want to be able to see the confidence level of the system's classifications, so I can determine when to trust its identifications and when to correct them.
zero_shot;0,5;2;As a rhinocytologist, I want to be able to provide reasons for correcting the system's classifications, so I can help improve the model's accuracy for future analyses.
zero_shot;0,5;3;As a rhinocytologist, I would like to review the automatic classification of cells provided by the system to ensure accuracy.
zero_shot;0,5;3;As a rhinocytologist, I would like to correct the classification of cells that were incorrectly identified by the system and provide reasons for the correction.
zero_shot;0,5;3;As a rhinocytologist, I would like to view the classified images of cells, categorized by confidence level, to understand the system's performance.
zero_shot;0,5;3;As a rhinocytologist, I would like to see the test results, including the type of cell, number of detected cells, reference range, and classification of their quantity, to evaluate the system's effectiveness.
zero_shot;0,5;3;As a rhinocytologist, I would like to validate the explanations provided by the system for the classification of cells to ensure they are accurate and relevant.
zero_shot;0,5;4;As a rhinocytologist, I want to review the classification of a cell image to ensure its accuracy, so I can correct any mistakes and provide feedback to improve the model.
zero_shot;0,5;4;As a rhinocytologist, I want to view the classified cell images, categorized by confidence level, so I can assess the model's performance and identify areas for improvement.
zero_shot;0,5;4;As a rhinocytologist, I want to validate the classification of a cell image, so I can confirm or correct the model's output and provide feedback to refine the model's accuracy.
zero_shot;0,5;4;As a rhinocytologist, I want to correct the classification of a cell image, so I can provide accurate feedback to the model and improve its performance over time.
zero_shot;0,5;5;As a rhinocytologist, I would like to review the classification of cells in a nasal cytological preparation and validate if it is correct or not.
zero_shot;0,5;5;"As a rhinocytologist, I would like to mark a cell classification as ""Incorrect"" and provide a reason why the original classification was wrong."
zero_shot;0,5;5;As a rhinocytologist, I would like to select a new class for a cell and understand how the system will reconfigure its model based on my correction.
zero_shot;0,5;5;As a rhinocytologist, I would like to compare the classified cell images and their corresponding classifications to ensure that they are accurate and consistent.
zero_shot;0,5;5;As a rhinocytologist, I would like to use the dashboard to navigate through the system and access the different features and functionalities.
zero_shot;0,5;6;As a rhinocytologist, I would like to review the classifications of cells provided by the system and validate their correctness. Please show me how to do this.
zero_shot;0,5;6;I would like to correct a classification that I believe is incorrect. Please guide me through the process of correcting a classification and providing a reason for the correction.
zero_shot;0,5;6;"I would like to view the images of cells that have been classified as ""low confidence"". Please show me how to access these images."
zero_shot;0,5;6;I would like to compare the classifications provided by the system with my own expertise. Please show me how to view the classified cell images and their corresponding classifications.
zero_shot;0,5;6;"I would like to validate the correctness of a classification and mark it as ""Correct"" or ""Incorrect"". Please guide me through this process."
zero_shot;0,5;9;"As a rhinocytologist, I would like to validate the classification of a cell image that the system has identified as a ""mast cell"" to ensure that the classification is correct."
zero_shot;0,5;9;"As a rhinocytologist, I would like to view the images of cells that the system has classified as ""low confidence"" to verify the accuracy of the classification."
zero_shot;0,5;9;"As a rhinocytologist, I would like to correct the classification of a cell image that the system has incorrectly identified as a ""lymphocyte"" when it is actually a ""metaplastic cell"" and provide a reason for the correction."
zero_shot;0,4;2;"As a rhinocytologist, I want to validate the classification of a cell as ""ciliated cells"" to ensure the accuracy of the system's automatic classification."
zero_shot;0,4;2;"As a rhinocytologist, I want to correct the classification of a cell as ""eosinophils"" to ""lymphocytes"" and provide a reason why the original classification was incorrect."
zero_shot;0,4;2;As a rhinocytologist, I want to view the images of classified cells that were identified with low confidence to assess the system's accuracy.
zero_shot;0,4;2;As a rhinocytologist, I want to review the table showing the type of cell, the number of detected cells, the reference range, and the classification of their quantity to understand the system's test results.
zero_shot;0,4;3;As a rhinocytologist, you are reviewing the classification of cells in a nasal cytological preparation. You notice that a cell has been incorrectly classified. Please correct the classification by selecting a new class and providing a reason for the correction.
zero_shot;0,4;3;"You are reviewing the classification of cells in a nasal cytological preparation. Please validate the classification of a cell by marking it as ""Correct"" or ""Incorrect"". If you mark it as ""Incorrect"", please provide a reason for the correction."
zero_shot;0,4;3;You are reviewing the results of a nasal cytological preparation. Please examine the table showing the type of cell, the number of detected cells, the reference range, and the classification of their quantity. Can you identify any discrepancies or errors in the classification?
zero_shot;0,4;4;As a rhinocytologist, you are reviewing the test results for a nasal cytological preparation. You need to verify the classification of a cell. What type of cell is the system identifying in the image?
zero_shot;0,4;4;You are reviewing the classification of cells and found an error. How do you correct the classification of a cell that was incorrectly identified?
zero_shot;0,4;4;You want to check the confidence level of the system's classification for a specific cell type. Where can you find this information?
zero_shot;0,4;4;You are reviewing the test results and want to see the image of a cell that was classified as a specific type. How do you access the classified cell images?
zero_shot;0,4;4;"You want to validate the classification of a cell. What options do you have to mark the classification as ""Correct"" or ""Incorrect""?"
zero_shot;0,4;5;As a rhinocytologist, you need to review the classifications of cells provided by the system. Please validate the classifications of the cells shown in the table on the screen.
zero_shot;0,4;5;"You have identified an error in the classification of a cell. Please correct the classification of the cell shown in the ""classified-cells-wrong.png"" screenshot."
zero_shot;0,4;5;"You want to understand how the system's classification model works. Please review the explanations provided for the classifications of the cells shown in the ""classified-cells-correct.png"" screenshot."
zero_shot;0,4;5;You need to assess the performance of the system's classification model. Please review the table on the screen showing the test results, including the type of cell, the number of detected cells, and the reference range.
zero_shot;0,4;6;"As a rhinocytologist, you are presented with a classification of a cell as a ""mucus-producing cell"" with a confidence level of ""medium"". Review the classification and decide whether it is correct or incorrect."
zero_shot;0,4;6;"You are shown a cell that has been classified as a ""lymphocyte"" with a confidence level of ""high"". However, you are not convinced by the classification. What would you do to correct the classification?"
zero_shot;0,4;6;Review the table of test results and identify the type of cell that is present in the highest quantity. What do you think about the reference range provided for this cell type?
zero_shot;0,4;6;"You are shown a cell that has been classified as a ""mast cell"" with a confidence level of ""low"". What would you do to correct the classification?"
zero_shot;0,4;6;Review the classified cell images and identify the cell that has been classified with the lowest confidence level. What do you think about the classification of this cell?
zero_shot;0,4;9;As a rhinocytologist, I want to validate the classification of cells in a test result, so I can correct any incorrect classifications.
zero_shot;0,4;9;As a rhinocytologist, I want to view the classified images of cells, so I can assess the accuracy of the system's classifications.
zero_shot;0,4;9;As a rhinocytologist, I want to correct a classification that I marked as incorrect, so I can provide feedback to the system and improve its accuracy.
zero_shot;0,4;9;As a rhinocytologist, I want to understand the reference range for a specific type of cell, so I can compare the system's results with established norms.
zero_shot;0,3;10;As a rhinocytologist, you are reviewing a patient's nasal cytological preparation. You need to validate the classification of cells in the system. How do you check if the system has correctly identified and classified the cells?
zero_shot;0,3;10;You notice that the system has incorrectly classified some cells. How do you correct the classification and provide a reason for the correction?
zero_shot;0,3;10;You want to review the images of the classified cells to see if the system's classification is accurate. How do you access the images of the classified cells?
zero_shot;0,3;10;You need to verify the reference range for a specific type of cell. How do you find this information in the system?
zero_shot;0,3;3;You are reviewing a patient's nasal cytological preparation. Please validate the classification of the cells shown in the image.
zero_shot;0,3;3;You have identified an error in the classification of a cell. Please correct the classification and provide a reason for the correction.
zero_shot;0,3;3;You want to verify the reference range for a specific type of cell. Please check the table showing the test results.
zero_shot;0,3;3;You need to review the images of classified cells. Please browse through the categorized images by confidence level.
zero_shot;0,3;3;"You have marked a classification as ""Incorrect"". Please provide a reason for the correction and select the correct classification."
zero_shot;0,3;6;As a rhinocytologist, I want to review the classifications of cells in a test result to ensure their accuracy.
zero_shot;0,3;6;"I want to be able to mark a classification as ""Incorrect"" and provide a reason for the error."
zero_shot;0,3;6;I want to select a new class for a cell that was incorrectly classified and have the system learn from my correction.
zero_shot;0,3;6;I want to view the classified cell images, categorized by confidence level, to understand the system's accuracy.
zero_shot;0,3;6;I want to validate the system's explanation for a specific cell classification to ensure it is accurate and relevant.
zero_shot;0,3;6;I want to correct the system's explanation for a specific cell classification and provide my own reasoning for the correct classification.
zero_shot;0,3;6;I want to see the changes I made to the classifications and explanations in the test result after validating and correcting them.
zero_shot;0,3;9;"As a rhinocytologist, I would like to validate the classification of a cell as ""epithelial cell"" and mark it as ""Incorrect"" if it is not."
zero_shot;0,3;9;"As a rhinocytologist, I would like to correct the classification of a cell as ""bacteria"" and change it to ""red blood cell"" if I believe it is incorrect."
zero_shot;0,3;9;As a rhinocytologist, I would like to view the images of all classified cells, including those with low, medium, and high confidence levels.
zero_shot;0,3;9;As a rhinocytologist, I would like to review the test results table to ensure that it accurately reflects the classification of cells.
zero_shot;0,3;9;"As a rhinocytologist, I would like to understand why a cell was classified as ""mast cell"" if I believe the classification is incorrect."
zero_shot;0,2;10;"As a rhinocytologist, I would like to review the classification of a cell and mark it as ""Incorrect"" if it's not accurate."
zero_shot;0,2;10;As a rhinocytologist, I would like to correct the classification of a cell by selecting a new class and providing reasons why the original classification was wrong.
zero_shot;0,2;10;As a rhinocytologist, I would like to view the classified cell images, categorized by confidence level (low, medium, high), to understand the system's accuracy.
zero_shot;0,2;10;As a rhinocytologist, I would like to see a table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity to understand the test results.
zero_shot;0,2;10;As a rhinocytologist, I would like to understand why the system classified a cell in a particular way, so I can provide feedback to improve the model.
zero_shot;0,2;5;As a rhinocytologist, I want to validate the classification of cells in the results table, so I can review and correct the automatic classifications if necessary.
zero_shot;0,2;5;As a rhinocytologist, I want to view the images of classified cells, so I can assess the accuracy of the automatic classification.
zero_shot;0,2;5;As a rhinocytologist, I want to correct the classification of a cell, so I can provide accurate information for the model to relearn and improve.
zero_shot;0,2;5;As a rhinocytologist, I want to provide reasons for correcting a cell classification, so the model can learn from my feedback and improve its accuracy.
zero_shot;0,2;6;As a rhinocytologist, I want to review the classification of a cell to ensure its accuracy, so I can validate or correct the classification if necessary.
zero_shot;0,2;6;As a rhinocytologist, I want to view the classified images of cells, categorized by confidence level, so I can assess the system's accuracy.
zero_shot;0,2;6;As a rhinocytologist, I want to correct a misclassified cell by selecting a new class and providing reasons for the correction, so I can improve the system's accuracy.
zero_shot;0,2;6;As a rhinocytologist, I want to view the test results, including the type of cell, number of detected cells, reference range, and classification of their quantity, so I can understand the system's output.
zero_shot;0,2;6;"As a rhinocytologist, I want to validate the system's classification of a cell by marking it as ""Correct"" or ""Incorrect"", so I can assess the system's accuracy."
zero_shot;0,2;7;As a rhinocytologist, I want to validate the classification of cells in the table, so I can correct any errors and improve the system's accuracy.
zero_shot;0,2;7;As a rhinocytologist, I want to view the images of classified cells, so I can verify the system's accuracy and understand the classification decisions.
zero_shot;0,2;7;As a rhinocytologist, I want to correct the classification of cells that were incorrectly identified, so I can provide feedback to the system and improve its accuracy.
zero_shot;0,2;7;As a rhinocytologist, I want to review the test results, so I can understand the system's performance and identify areas for improvement.
zero_shot;0,2;7;As a rhinocytologist, I want to verify that the system is correctly identifying and classifying cells, so I can trust the results and make informed decisions.
zero_shot;0,2;8;As a rhinocytologist, you need to review the classification of cells provided by the system. Please evaluate the accuracy of the classification for a sample of cells.
zero_shot;0,2;8;You have identified a cell that was incorrectly classified by the system. Please correct the classification and provide a reason for the original classification error.
zero_shot;0,2;8;You want to verify the reference range for a specific type of cell. Please locate and review the reference range for that cell type.
zero_shot;0,2;8;You need to assess the confidence level of the system's classification for a particular cell. Please examine the confidence level assigned to that cell's classification.
zero_shot;0,2;8;"You have found an error in the system's classification of a cell. Please mark the classification as ""Incorrect"" and provide a reason for the error."
zero_shot;0,2;8;You want to review the classified images of cells, categorized by confidence level. Please navigate to the section displaying classified cell images.
zero_shot;0,2;8;You need to validate the accuracy of the system's classification for a batch of cells. Please review the classification for each cell in the batch.
zero_shot;0,2;9;"As a rhinocytologist, I would like to review the classification of a cell and mark it as ""Incorrect"" if it's wrong. Please do this for a cell in the current view."
zero_shot;0,2;9;"I would like to correct the classification of a cell that was previously marked as ""Incorrect"". Please select a new class and provide a reason why the original classification was wrong."
zero_shot;0,2;9;I would like to review the classified cell images, specifically those with a low confidence level. Please show me these images and their corresponding classifications.
zero_shot;0,2;9;"As a rhinocytologist, I would like to validate the classification of a cell and mark it as ""Correct"" if it's accurate. Please do this for a cell in the current view."
zero_shot;0,2;9;I would like to compare the reference range for a specific cell type with the number of detected cells in the current view. Please show me this information.
zero_shot;0,2;9;I would like to review the classified cell images, specifically those with a high confidence level. Please show me these images and their corresponding classifications.
zero_shot;0,1;1;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate. Please validate the classification of a cell image and correct it if necessary.
zero_shot;0,1;1;I need to understand why a cell was incorrectly classified. Please review the classification of a cell image and provide a reason for the incorrect classification.
zero_shot;0,1;1;I want to verify the accuracy of the system's classification. Please validate the classification of multiple cell images and correct any incorrect classifications.
zero_shot;0,1;1;As a rhinocytologist, I want to improve the system's accuracy. Please review the classification of a cell image and provide feedback on why the original classification was incorrect.
zero_shot;0,1;1;I need to ensure the system is accurate for a specific type of cell. Please review the classification of multiple cell images of a specific type of cell and correct any incorrect classifications.
zero_shot;0,1;10;"As a rhinocytologist, I would like to review the classification of a cell image and mark it as ""Incorrect"" if it is not accurate."
zero_shot;0,1;10;As a rhinocytologist, I would like to select a new class for a cell image that was previously classified incorrectly and provide a reason for the correction.
zero_shot;0,1;10;As a rhinocytologist, I would like to view the classified cell images categorized by confidence level to ensure the system is accurately identifying cells.
zero_shot;0,1;10;As a rhinocytologist, I would like to validate the system's automatic classification of cells and correct any errors to improve the model's accuracy.
zero_shot;0,1;10;As a rhinocytologist, I would like to see the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity to understand the system's output.
zero_shot;0,1;2;"As a rhinocytologist, I would like to validate the classification of a cell as ""ciliated cell"" and mark it as ""Incorrect"" because it is actually a ""mast cell"". I want to correct the classification and provide a reason for the mistake."
zero_shot;0,1;2;As a rhinocytologist, I would like to review the test results for a nasal cytological preparation and understand how the system classified the different types of cells.
zero_shot;0,1;2;As a rhinocytologist, I would like to view the images of classified cells and understand how the system's confidence level affects the classification.
zero_shot;0,1;2;"As a rhinocytologist, I would like to correct the classification of a cell as ""eosinophil"" and provide a reason for the mistake, so that the system can reconfigure its model."
zero_shot;0,1;3;"As a rhinocytologist, I would like to validate the classification of a cell as ""epithelial cell"" in the table of test results. Please navigate to the test results and select a cell for validation."
zero_shot;0,1;3;"I would like to review the images of cells classified as ""ciliated cells"" with low confidence. Please show me the images of these cells and allow me to select one for further review."
zero_shot;0,1;3;"As a rhinocytologist, I would like to correct the classification of a cell as ""artifacts"" to ""red blood cells"" because the cell's morphology is more consistent with red blood cells. Please navigate to the validation page and select a cell for correction."
zero_shot;0,1;3;I would like to understand how the system displays the reference range for each cell type. Please show me the dashboard view and highlight the section that displays this information.
zero_shot;0,1;3;As a rhinocytologist, I would like to re-run the analysis for a specific nasal cytological preparation to see if the system's classification changes. Please navigate to the dashboard view and select the option to re-run the analysis.
zero_shot;0,1;4;"As a rhinocytologist, I want to validate the classification of a cell as ""ciliated cell"" to ensure its accuracy."
zero_shot;0,1;4;"As a rhinocytologist, I want to correct the classification of a cell as ""eosinophil"" to ""mast cell"" because the system incorrectly identified it."
zero_shot;0,1;4;"As a rhinocytologist, I want to view the images of all cells classified as ""metaplastic cells"" to assess their quality."
zero_shot;0,1;4;As a rhinocytologist, I want to review the table of test results to ensure that the system accurately detected and classified all cells.
zero_shot;0,1;4;As a rhinocytologist, I want to access the images of cells classified with low confidence to re-evaluate their classification.
zero_shot;0,1;4;"As a rhinocytologist, I want to mark a cell as ""Incorrect"" and provide a reason for the correction to improve the system's accuracy."
zero_shot;0,1;5;"As a rhinocytologist, I would like to review the classification of a cell image and mark it as ""Incorrect"" if it is not accurate."
zero_shot;0,1;5;As a rhinocytologist, I would like to select a new class for a cell image that was previously classified incorrectly and provide a reason for the correction.
zero_shot;0,1;5;As a rhinocytologist, I would like to view the classified cell images categorized by confidence level to ensure the system is accurately identifying cells.
zero_shot;0,1;5;As a rhinocytologist, I would like to validate the test results provided by the system, including the type of cell, number of detected cells, reference range, and classification of their quantity.
zero_shot;0,1;5;As a rhinocytologist, I would like to compare the system's automatic classification with my own expertise and correct any errors or inaccuracies.
zero_shot;0,1;6;As a rhinocytologist, I would like to review the classifications provided by the system for a nasal cytological preparation and identify any incorrect classifications.
zero_shot;0,1;6;As a rhinocytologist, I would like to correct an incorrect classification by selecting a new class and providing reasons why the original classification was wrong.
zero_shot;0,1;6;As a rhinocytologist, I would like to view the classified cell images for a nasal cytological preparation, categorized by confidence level.
zero_shot;0,1;6;As a rhinocytologist, I would like to validate the correctness of the classifications provided by the system for a nasal cytological preparation.
zero_shot;0,1;6;As a rhinocytologist, I would like to view the test results for a nasal cytological preparation, including the type of cell, the number of detected cells, the reference range, and a classification of their quantity.
zero_shot;0,1;7;"As a rhinocytologist, I would like to validate the classification of a cell as ""mucus-producing cell"" and mark it as ""Incorrect"" because it is actually a ""ciliated cell"". I want to correct the classification and provide a reason for the mistake."
zero_shot;0,1;7;As a rhinocytologist, I would like to review the table showing the type of cell, the number of detected cells, the reference range, and the classification of their quantity to ensure that the system is accurately identifying and classifying cells.
zero_shot;0,1;7;As a rhinocytologist, I would like to view the classified cell images, categorized by confidence level (low, medium, high), to understand the system's accuracy in identifying and classifying cells.
zero_shot;0,1;7;"As a rhinocytologist, I would like to correct the classification of a cell as ""mast cell"" and mark it as ""Correct"" because it is actually a ""lymphocyte"". I want to provide a reason for the correction."
zero_shot;0,1;8;As a rhinocytologist, I want to review the classifications of cells in a nasal cytological preparation to ensure their accuracy.
zero_shot;0,1;8;As a rhinocytologist, I want to correct the classification of a cell that was incorrectly identified by the system.
zero_shot;0,1;8;As a rhinocytologist, I want to provide a reason for correcting the classification of a cell that was incorrectly identified by the system.
zero_shot;0,1;8;As a rhinocytologist, I want to validate the classification of a cell that was correctly identified by the system.
zero_shot;0,1;8;As a rhinocytologist, I want to view the classified images of cells in a nasal cytological preparation, categorized by confidence level.
zero_shot;0,1;9;"As a rhinocytologist, I would like to review the classification of a cell image and mark it as ""Incorrect"" if it is not accurate."
zero_shot;0,1;9;As a rhinocytologist, I would like to select a new class for a cell image that was previously classified incorrectly and provide a reason for the correction.
zero_shot;0,1;9;As a rhinocytologist, I would like to view the classified cell images categorized by confidence level to ensure the system is accurately identifying cells.
zero_shot;0,1;9;As a rhinocytologist, I would like to validate the system's automatic classification of cells and correct any errors to improve the model's accuracy.
zero_shot;0,1;9;As a rhinocytologist, I would like to review the test results table to ensure it accurately reflects the cell types, numbers, and reference ranges.
zero_shot;0;10;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;10;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;10;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;10;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;10;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;2;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;2;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;2;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;2;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;2;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;3;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;3;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;3;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;3;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;3;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;4;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;4;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;4;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
zero_shot;0;4;As a rhinocytologist, I want to view the classified cell images categorized by confidence level, so I can prioritize my review and correction efforts.
zero_shot;0;4;As a rhinocytologist, I want to view the table showing the type of cell, the number of detected cells, the reference range, and a classification of their quantity, so I can understand the system's output and make informed decisions.
zero_shot;0;5;As a rhinocytologist, I want to review the classification of a cell image to ensure it is accurate, so I can validate or correct the classification if necessary.
zero_shot;0;5;As a rhinocytologist, I want to view the reasons why a cell was incorrectly classified by the system, so I can understand the model's decision-making process and provide feedback.
zero_shot;0;5;As a rhinocytologist, I want to select a new classification for a cell image that was incorrectly classified by the system, so I can correct the model's mistake and improve its accuracy.
